date,location,year,month,week,yday,date_numeric,post_flood,days_since_flood,uv
2018-12-29,Raw,2018,12,52,363,17894,0,0,0.161
2018-12-30,Finished,2018,12,52,364,17895,0,0,0.032
2018-12-30,Raw,2018,12,52,364,17895,0,0,0.131
2018-12-31,Finished,2018,12,1,365,17896,0,0,0.021
2018-12-31,Raw,2018,12,1,365,17896,0,0,0.118
2019-01-02,Finished,2019,1,1,2,17898,0,0,0.043
2019-01-02,Raw,2019,1,1,2,17898,0,0,0.133
2019-01-03,Finished,2019,1,1,3,17899,0,0,0.034
2019-01-03,Raw,2019,1,1,3,17899,0,0,0.127
2019-01-04,Finished,2019,1,1,4,17900,0,0,0.047
2019-01-04,Raw,2019,1,1,4,17900,0,0,0.13
2019-01-05,Finished,2019,1,1,5,17901,0,0,0.033
2019-01-05,Raw,2019,1,1,5,17901,0,0,0.126
2019-01-06,Finished,2019,1,1,6,17902,0,0,0.037
2019-01-06,Raw,2019,1,1,6,17902,0,0,0.126
2019-01-07,Finished,2019,1,2,7,17903,0,0,0.031
2019-01-07,Raw,2019,1,2,7,17903,0,0,0.127
2019-01-08,Finished,2019,1,2,8,17904,0,0,0.038
2019-01-08,Raw,2019,1,2,8,17904,0,0,0.127
2019-01-09,Finished,2019,1,2,9,17905,0,0,0.032
2019-01-09,Raw,2019,1,2,9,17905,0,0,0.123
2019-01-10,Finished,2019,1,2,10,17906,0,0,0.021
2019-01-10,Raw,2019,1,2,10,17906,0,0,0.11
2019-01-11,Finished,2019,1,2,11,17907,0,0,0.026
2019-01-11,Raw,2019,1,2,11,17907,0,0,0.122
2019-01-12,Finished,2019,1,2,12,17908,0,0,0.044
2019-01-12,Raw,2019,1,2,12,17908,0,0,0.128
2019-01-14,Finished,2019,1,3,14,17910,0,0,0.024
2019-01-14,Raw,2019,1,3,14,17910,0,0,0.101
2019-01-15,Finished,2019,1,3,15,17911,0,0,0.016
2019-01-15,Raw,2019,1,3,15,17911,0,0,0.108
2019-01-17,Finished,2019,1,3,17,17913,0,0,0
2019-01-17,Raw,2019,1,3,17,17913,0,0,0.093
2019-01-18,Finished,2019,1,3,18,17914,0,0,0.04
2019-01-18,Raw,2019,1,3,18,17914,0,0,0.133
2019-01-20,Finished,2019,1,3,20,17916,0,0,0.036
2019-01-20,Raw,2019,1,3,20,17916,0,0,0.131
2019-01-21,Finished,2019,1,4,21,17917,0,0,0.035
2019-01-21,Raw,2019,1,4,21,17917,0,0,0.128
2019-01-22,Finished,2019,1,4,22,17918,0,0,0.029
2019-01-22,Raw,2019,1,4,22,17918,0,0,0.124
2019-01-23,Finished,2019,1,4,23,17919,0,0,0.033
2019-01-23,Raw,2019,1,4,23,17919,0,0,0.125
2019-01-24,Finished,2019,1,4,24,17920,0,0,0.035
2019-01-24,Raw,2019,1,4,24,17920,0,0,0.144
2019-01-25,Finished,2019,1,4,25,17921,0,0,0.031
2019-01-25,Raw,2019,1,4,25,17921,0,0,0.123
2019-01-26,Finished,2019,1,4,26,17922,0,0,0.024
2019-01-26,Raw,2019,1,4,26,17922,0,0,0.116
2019-01-28,Finished,2019,1,5,28,17924,0,0,0.018
2019-01-28,Raw,2019,1,5,28,17924,0,0,0.124
2019-01-29,Finished,2019,1,5,29,17925,0,0,0.032
2019-01-29,Raw,2019,1,5,29,17925,0,0,0.133
2019-01-31,Finished,2019,1,5,31,17927,0,0,0.037
2019-01-31,Raw,2019,1,5,31,17927,0,0,0.132
2019-02-01,Finished,2019,2,5,32,17928,0,0,0.041
2019-02-01,Raw,2019,2,5,32,17928,0,0,0.131
2019-02-02,Finished,2019,2,5,33,17929,0,0,0.036
2019-02-02,Raw,2019,2,5,33,17929,0,0,0.131
2019-02-03,Finished,2019,2,5,34,17930,0,0,0.037
2019-02-03,Raw,2019,2,5,34,17930,0,0,0.131
2019-02-04,Finished,2019,2,6,35,17931,0,0,0.046
2019-02-04,Raw,2019,2,6,35,17931,0,0,0.137
2019-02-05,Finished,2019,2,6,36,17932,0,0,0.034
2019-02-05,Raw,2019,2,6,36,17932,0,0,0.132
2019-02-07,Finished,2019,2,6,38,17934,0,0,0.031
2019-02-07,Raw,2019,2,6,38,17934,0,0,0.127
2019-02-08,Finished,2019,2,6,39,17935,0,0,0.035
2019-02-08,Raw,2019,2,6,39,17935,0,0,0.131
2019-02-09,Finished,2019,2,6,40,17936,0,0,0.036
2019-02-09,Raw,2019,2,6,40,17936,0,0,0.133
2019-02-10,Finished,2019,2,6,41,17937,0,0,0.04
2019-02-10,Raw,2019,2,6,41,17937,0,0,0.134
2019-02-11,Finished,2019,2,7,42,17938,0,0,0.049
2019-02-11,Raw,2019,2,7,42,17938,0,0,0.13
2019-02-14,Finished,2019,2,7,45,17941,0,0,0.037
2019-02-14,Raw,2019,2,7,45,17941,0,0,0.136
2019-02-16,Finished,2019,2,7,47,17943,0,0,0.019
2019-02-16,Raw,2019,2,7,47,17943,0,0,0.111
2019-02-17,Finished,2019,2,7,48,17944,0,0,0.037
2019-02-17,Raw,2019,2,7,48,17944,0,0,0.128
2019-02-18,Finished,2019,2,8,49,17945,0,0,0.025
2019-02-18,Raw,2019,2,8,49,17945,0,0,0.124
2019-02-19,Finished,2019,2,8,50,17946,0,0,0.044
2019-02-19,Raw,2019,2,8,50,17946,0,0,0.136
2019-02-20,Finished,2019,2,8,51,17947,0,0,0.038
2019-02-20,Raw,2019,2,8,51,17947,0,0,0.133
2019-02-21,Finished,2019,2,8,52,17948,0,0,0.037
2019-02-21,Raw,2019,2,8,52,17948,0,0,0.135
2019-02-22,Finished,2019,2,8,53,17949,0,0,0.028
2019-02-22,Raw,2019,2,8,53,17949,0,0,0.121
2019-02-23,Finished,2019,2,8,54,17950,0,0,0.034
2019-02-23,Raw,2019,2,8,54,17950,0,0,0.133
2019-02-24,Finished,2019,2,8,55,17951,0,0,0.033
2019-02-24,Raw,2019,2,8,55,17951,0,0,0.134
2019-02-25,Finished,2019,2,9,56,17952,0,0,0.035
2019-02-25,Raw,2019,2,9,56,17952,0,0,0.135
2019-02-26,Finished,2019,2,9,57,17953,0,0,0.022
2019-02-26,Raw,2019,2,9,57,17953,0,0,0.125
2019-02-27,Finished,2019,2,9,58,17954,0,0,0.038
2019-02-27,Raw,2019,2,9,58,17954,0,0,0.145
2019-02-28,Finished,2019,2,9,59,17955,0,0,0.032
2019-02-28,Raw,2019,2,9,59,17955,0,0,0.134
2019-03-01,Finished,2019,3,9,60,17956,0,0,0.036
2019-03-01,Raw,2019,3,9,60,17956,0,0,0.137
2019-03-02,Finished,2019,3,9,61,17957,0,0,0.037
2019-03-02,Raw,2019,3,9,61,17957,0,0,0.143
2019-03-04,Finished,2019,3,10,63,17959,0,0,0.032
2019-03-04,Raw,2019,3,10,63,17959,0,0,0.131
2019-03-05,Finished,2019,3,10,64,17960,0,0,0.038
2019-03-05,Raw,2019,3,10,64,17960,0,0,0.139
2019-03-07,Finished,2019,3,10,66,17962,0,0,0.035
2019-03-07,Raw,2019,3,10,66,17962,0,0,0.141
2019-03-08,Finished,2019,3,10,67,17963,0,0,0.036
2019-03-08,Raw,2019,3,10,67,17963,0,0,0.137
2019-03-09,Finished,2019,3,10,68,17964,0,0,0.031
2019-03-09,Raw,2019,3,10,68,17964,0,0,0.117
2019-03-11,Finished,2019,3,11,70,17966,0,0,0.032
2019-03-11,Raw,2019,3,11,70,17966,0,0,0.134
2019-03-12,Finished,2019,3,11,71,17967,0,0,0.036
2019-03-12,Raw,2019,3,11,71,17967,0,0,0.135
2019-03-13,Finished,2019,3,11,72,17968,0,0,0.038
2019-03-13,Raw,2019,3,11,72,17968,0,0,0.143
2019-03-15,Finished,2019,3,11,74,17970,0,0,0.017
2019-03-15,Raw,2019,3,11,74,17970,0,0,0.109
2019-03-16,Finished,2019,3,11,75,17971,0,0,0.032
2019-03-16,Raw,2019,3,11,75,17971,0,0,0.131
2019-03-17,Finished,2019,3,11,76,17972,0,0,0.034
2019-03-17,Raw,2019,3,11,76,17972,0,0,0.139
2019-03-18,Finished,2019,3,12,77,17973,0,0,0.029
2019-03-18,Raw,2019,3,12,77,17973,0,0,0.13
2019-03-19,Finished,2019,3,12,78,17974,0,0,0.031
2019-03-19,Raw,2019,3,12,78,17974,0,0,0.127
2019-03-20,Finished,2019,3,12,79,17975,0,0,0.03
2019-03-20,Raw,2019,3,12,79,17975,0,0,0.127
2019-03-21,Finished,2019,3,12,80,17976,0,0,0.032
2019-03-21,Raw,2019,3,12,80,17976,0,0,0.131
2019-03-22,Finished,2019,3,12,81,17977,0,0,0.033
2019-03-22,Raw,2019,3,12,81,17977,0,0,0.133
2019-03-23,Finished,2019,3,12,82,17978,0,0,0.039
2019-03-23,Raw,2019,3,12,82,17978,0,0,0.138
2019-03-24,Finished,2019,3,12,83,17979,0,0,0.031
2019-03-24,Raw,2019,3,12,83,17979,0,0,0.13
2019-03-25,Finished,2019,3,13,84,17980,0,0,0.01
2019-03-25,Raw,2019,3,13,84,17980,0,0,0.109
2019-03-26,Finished,2019,3,13,85,17981,0,0,0.035
2019-03-26,Raw,2019,3,13,85,17981,0,0,0.133
2019-03-28,Finished,2019,3,13,87,17983,0,0,0.037
2019-03-28,Raw,2019,3,13,87,17983,0,0,0.142
2019-03-29,Finished,2019,3,13,88,17984,0,0,0.028
2019-03-29,Raw,2019,3,13,88,17984,0,0,0.122
2019-03-30,Finished,2019,3,13,89,17985,0,0,0.03
2019-03-30,Raw,2019,3,13,89,17985,0,0,0.134
2019-03-31,Finished,2019,3,13,90,17986,0,0,0.034
2019-03-31,Raw,2019,3,13,90,17986,0,0,0.131
2019-04-01,Finished,2019,4,14,91,17987,0,0,0.025
2019-04-01,Raw,2019,4,14,91,17987,0,0,0.125
2019-04-03,Finished,2019,4,14,93,17989,0,0,0.026
2019-04-03,Raw,2019,4,14,93,17989,0,0,0.125
2019-04-05,Finished,2019,4,14,95,17991,0,0,0.035
2019-04-05,Raw,2019,4,14,95,17991,0,0,0.13
2019-04-06,Finished,2019,4,14,96,17992,0,0,0.041
2019-04-06,Raw,2019,4,14,96,17992,0,0,0.135
2019-04-07,Finished,2019,4,14,97,17993,0,0,0.038
2019-04-07,Raw,2019,4,14,97,17993,0,0,0.127
2019-04-08,Finished,2019,4,15,98,17994,0,0,0.037
2019-04-08,Raw,2019,4,15,98,17994,0,0,0.133
2019-04-09,Finished,2019,4,15,99,17995,0,0,0.024
2019-04-09,Raw,2019,4,15,99,17995,0,0,0.121
2019-04-10,Finished,2019,4,15,100,17996,0,0,0.034
2019-04-10,Raw,2019,4,15,100,17996,0,0,0.133
2019-04-11,Finished,2019,4,15,101,17997,0,0,0.037
2019-04-11,Raw,2019,4,15,101,17997,0,0,0.133
2019-04-13,Finished,2019,4,15,103,17999,0,0,0.03
2019-04-13,Raw,2019,4,15,103,17999,0,0,0.123
2019-04-14,Finished,2019,4,15,104,18000,0,0,0.036
2019-04-14,Raw,2019,4,15,104,18000,0,0,0.13
2019-04-15,Finished,2019,4,16,105,18001,0,0,0.037
2019-04-15,Raw,2019,4,16,105,18001,0,0,0.128
2019-04-16,Finished,2019,4,16,106,18002,0,0,0.036
2019-04-16,Raw,2019,4,16,106,18002,0,0,0.135
2019-04-17,Finished,2019,4,16,107,18003,0,0,0.027
2019-04-17,Raw,2019,4,16,107,18003,0,0,0.116
2019-04-18,Finished,2019,4,16,108,18004,0,0,0.029
2019-04-18,Raw,2019,4,16,108,18004,0,0,0.12
2019-04-19,Finished,2019,4,16,109,18005,0,0,0.036
2019-04-19,Raw,2019,4,16,109,18005,0,0,0.136
2019-04-20,Finished,2019,4,16,110,18006,0,0,0.03
2019-04-20,Raw,2019,4,16,110,18006,0,0,0.125
2019-04-22,Finished,2019,4,17,112,18008,0,0,0.023
2019-04-22,Raw,2019,4,17,112,18008,0,0,0.115
2019-04-23,Finished,2019,4,17,113,18009,0,0,0.036
2019-04-23,Raw,2019,4,17,113,18009,0,0,0.13
2019-04-24,Finished,2019,4,17,114,18010,0,0,0.036
2019-04-24,Raw,2019,4,17,114,18010,0,0,0.134
2019-04-25,Finished,2019,4,17,115,18011,0,0,0.04
2019-04-25,Raw,2019,4,17,115,18011,0,0,0.133
2019-04-26,Finished,2019,4,17,116,18012,0,0,0.028
2019-04-26,Raw,2019,4,17,116,18012,0,0,0.121
2019-04-28,Finished,2019,4,17,118,18014,0,0,0.035
2019-04-28,Raw,2019,4,17,118,18014,0,0,0.13
2019-04-29,Finished,2019,4,18,119,18015,0,0,0.034
2019-04-29,Raw,2019,4,18,119,18015,0,0,0.135
2019-04-30,Finished,2019,4,18,120,18016,0,0,0.02
2019-04-30,Raw,2019,4,18,120,18016,0,0,0.111
2019-05-03,Finished,2019,5,18,123,18019,0,0,0.035
2019-05-03,Raw,2019,5,18,123,18019,0,0,0.13
2019-05-04,Finished,2019,5,18,124,18020,0,0,0.028
2019-05-04,Raw,2019,5,18,124,18020,0,0,0.128
2019-05-05,Finished,2019,5,18,125,18021,0,0,0.025
2019-05-05,Raw,2019,5,18,125,18021,0,0,0.122
2019-05-06,Finished,2019,5,19,126,18022,0,0,0.032
2019-05-06,Raw,2019,5,19,126,18022,0,0,0.128
2019-05-07,Finished,2019,5,19,127,18023,0,0,0.049
2019-05-07,Raw,2019,5,19,127,18023,0,0,0.13
2019-05-08,Finished,2019,5,19,128,18024,0,0,0.035
2019-05-08,Raw,2019,5,19,128,18024,0,0,0.131
2019-05-09,Finished,2019,5,19,129,18025,0,0,0.039
2019-05-09,Raw,2019,5,19,129,18025,0,0,0.129
2019-05-10,Finished,2019,5,19,130,18026,0,0,0.035
2019-05-10,Raw,2019,5,19,130,18026,0,0,0.133
2019-05-11,Finished,2019,5,19,131,18027,0,0,0.034
2019-05-11,Raw,2019,5,19,131,18027,0,0,0.127
2019-05-12,Finished,2019,5,19,132,18028,0,0,0.035
2019-05-12,Raw,2019,5,19,132,18028,0,0,0.129
2019-05-14,Finished,2019,5,20,134,18030,0,0,0.032
2019-05-14,Raw,2019,5,20,134,18030,0,0,0.129
2019-05-15,Finished,2019,5,20,135,18031,0,0,0.035
2019-05-15,Raw,2019,5,20,135,18031,0,0,0.129
2019-05-16,Finished,2019,5,20,136,18032,0,0,0.039
2019-05-16,Raw,2019,5,20,136,18032,0,0,0.134
2019-05-18,Finished,2019,5,20,138,18034,0,0,0.036
2019-05-18,Raw,2019,5,20,138,18034,0,0,0.14
2019-05-19,Finished,2019,5,20,139,18035,0,0,0.036
2019-05-19,Raw,2019,5,20,139,18035,0,0,0.129
2019-05-20,Finished,2019,5,21,140,18036,0,0,0.029
2019-05-20,Raw,2019,5,21,140,18036,0,0,0.122
2019-05-21,Finished,2019,5,21,141,18037,0,0,0.035
2019-05-21,Raw,2019,5,21,141,18037,0,0,0.131
2019-05-23,Finished,2019,5,21,143,18039,0,0,0.035
2019-05-24,Finished,2019,5,21,144,18040,0,0,0.027
2019-05-24,Raw,2019,5,21,144,18040,0,0,0.125
2019-05-25,Finished,2019,5,21,145,18041,0,0,0.026
2019-05-25,Raw,2019,5,21,145,18041,0,0,0.126
2019-05-26,Finished,2019,5,21,146,18042,0,0,0.026
2019-05-26,Raw,2019,5,21,146,18042,0,0,0.114
2019-05-27,Finished,2019,5,22,147,18043,0,0,0.027
2019-05-27,Raw,2019,5,22,147,18043,0,0,0.129
2019-05-28,Finished,2019,5,22,148,18044,0,0,0.031
2019-05-28,Raw,2019,5,22,148,18044,0,0,0.124
2019-05-30,Finished,2019,5,22,150,18046,0,0,0.034
2019-05-30,Raw,2019,5,22,150,18046,0,0,0.153
2019-05-31,Finished,2019,5,22,151,18047,0,0,0.034
2019-05-31,Raw,2019,5,22,151,18047,0,0,0.127
2019-06-01,Finished,2019,6,22,152,18048,0,0,0.02
2019-06-01,Raw,2019,6,22,152,18048,0,0,0.111
2019-06-02,Finished,2019,6,22,153,18049,0,0,0.036
2019-06-02,Raw,2019,6,22,153,18049,0,0,0.124
2019-06-03,Finished,2019,6,23,154,18050,0,0,0.034
2019-06-03,Raw,2019,6,23,154,18050,0,0,0.129
2019-06-04,Finished,2019,6,23,155,18051,0,0,0.034
2019-06-04,Raw,2019,6,23,155,18051,0,0,0.13
2019-06-07,Finished,2019,6,23,158,18054,0,0,0.021
2019-06-07,Raw,2019,6,23,158,18054,0,0,0.114
2019-06-08,Finished,2019,6,23,159,18055,0,0,0.02
2019-06-08,Raw,2019,6,23,159,18055,0,0,0.112
2019-06-09,Finished,2019,6,23,160,18056,0,0,0.01
2019-06-09,Raw,2019,6,23,160,18056,0,0,0.102
2019-06-11,Finished,2019,6,24,162,18058,0,0,0.031
2019-06-11,Raw,2019,6,24,162,18058,0,0,0.127
2019-06-13,Finished,2019,6,24,164,18060,0,0,0.026
2019-06-13,Raw,2019,6,24,164,18060,0,0,0.119
2019-06-15,Finished,2019,6,24,166,18062,0,0,0.03
2019-06-15,Raw,2019,6,24,166,18062,0,0,0.13
2019-06-16,Finished,2019,6,24,167,18063,0,0,0.031
2019-06-16,Raw,2019,6,24,167,18063,0,0,0.127
2019-06-17,Finished,2019,6,25,168,18064,0,0,0.028
2019-06-17,Raw,2019,6,25,168,18064,0,0,0.121
2019-06-18,Finished,2019,6,25,169,18065,0,0,0.022
2019-06-18,Raw,2019,6,25,169,18065,0,0,0.112
2019-06-19,Finished,2019,6,25,170,18066,0,0,0.032
2019-06-19,Raw,2019,6,25,170,18066,0,0,0.12
2019-06-20,Finished,2019,6,25,171,18067,0,0,0.032
2019-06-20,Raw,2019,6,25,171,18067,0,0,0.127
2019-06-22,Finished,2019,6,25,173,18069,0,0,0.032
2019-06-22,Raw,2019,6,25,173,18069,0,0,0.127
2019-06-24,Finished,2019,6,26,175,18071,0,0,0.032
2019-06-24,Raw,2019,6,26,175,18071,0,0,0.125
2019-06-25,Finished,2019,6,26,176,18072,0,0,0.032
2019-06-25,Raw,2019,6,26,176,18072,0,0,0.127
2019-06-26,Finished,2019,6,26,177,18073,0,0,0.035
2019-06-26,Raw,2019,6,26,177,18073,0,0,0.131
2019-06-27,Finished,2019,6,26,178,18074,0,0,0.032
2019-06-27,Raw,2019,6,26,178,18074,0,0,0.127
2019-06-28,Finished,2019,6,26,179,18075,0,0,0.041
2019-06-28,Raw,2019,6,26,179,18075,0,0,0.129
2019-06-29,Finished,2019,6,26,180,18076,0,0,0.038
2019-06-29,Raw,2019,6,26,180,18076,0,0,0.127
2019-06-30,Finished,2019,6,26,181,18077,0,0,0.035
2019-06-30,Raw,2019,6,26,181,18077,0,0,0.132
2019-07-02,Finished,2019,7,27,183,18079,0,0,0.034
2019-07-02,Raw,2019,7,27,183,18079,0,0,0.128
2019-07-03,Finished,2019,7,27,184,18080,0,0,0.034
2019-07-03,Raw,2019,7,27,184,18080,0,0,0.122
2019-07-04,Finished,2019,7,27,185,18081,0,0,0.024
2019-07-04,Raw,2019,7,27,185,18081,0,0,0.125
2019-07-05,Finished,2019,7,27,186,18082,0,0,0.025
2019-07-05,Raw,2019,7,27,186,18082,0,0,0.11
2019-07-06,Finished,2019,7,27,187,18083,0,0,0.03
2019-07-06,Raw,2019,7,27,187,18083,0,0,0.126
2019-07-07,Finished,2019,7,27,188,18084,0,0,0.025
2019-07-07,Raw,2019,7,27,188,18084,0,0,0.117
2019-07-09,Finished,2019,7,28,190,18086,0,0,0.029
2019-07-09,Raw,2019,7,28,190,18086,0,0,0.123
2019-07-10,Finished,2019,7,28,191,18087,0,0,0.016
2019-07-10,Raw,2019,7,28,191,18087,0,0,0.107
2019-07-11,Finished,2019,7,28,192,18088,0,0,0.035
2019-07-11,Raw,2019,7,28,192,18088,0,0,0.121
2019-07-12,Finished,2019,7,28,193,18089,0,0,0.031
2019-07-12,Raw,2019,7,28,193,18089,0,0,0.126
2019-07-13,Finished,2019,7,28,194,18090,0,0,0.037
2019-07-13,Raw,2019,7,28,194,18090,0,0,0.126
2019-07-15,Finished,2019,7,29,196,18092,0,0,0.027
2019-07-15,Raw,2019,7,29,196,18092,0,0,0.116
2019-07-16,Finished,2019,7,29,197,18093,0,0,0.022
2019-07-16,Raw,2019,7,29,197,18093,0,0,0.111
2019-07-17,Finished,2019,7,29,198,18094,0,0,0.035
2019-07-17,Raw,2019,7,29,198,18094,0,0,0.118
2019-07-18,Finished,2019,7,29,199,18095,0,0,0.034
2019-07-18,Raw,2019,7,29,199,18095,0,0,0.123
2019-07-22,Finished,2019,7,30,203,18099,0,0,0.034
2019-07-22,Raw,2019,7,30,203,18099,0,0,0.119
2019-07-23,Finished,2019,7,30,204,18100,0,0,0.028
2019-07-23,Raw,2019,7,30,204,18100,0,0,0.112
2019-07-24,Finished,2019,7,30,205,18101,0,0,0.031
2019-07-24,Raw,2019,7,30,205,18101,0,0,0.113
2019-07-25,Finished,2019,7,30,206,18102,0,0,0.032
2019-07-25,Raw,2019,7,30,206,18102,0,0,0.111
2019-07-26,Finished,2019,7,30,207,18103,0,0,0.032
2019-07-26,Raw,2019,7,30,207,18103,0,0,0.116
2019-07-27,Finished,2019,7,30,208,18104,0,0,0.031
2019-07-27,Raw,2019,7,30,208,18104,0,0,0.117
2019-07-28,Finished,2019,7,30,209,18105,0,0,0.022
2019-07-28,Raw,2019,7,30,209,18105,0,0,0.107
2019-07-29,Finished,2019,7,31,210,18106,0,0,0.028
2019-07-29,Raw,2019,7,31,210,18106,0,0,0.121
2019-07-31,Finished,2019,7,31,212,18108,0,0,0.025
2019-07-31,Raw,2019,7,31,212,18108,0,0,0.109
2019-08-01,Finished,2019,8,31,213,18109,0,0,0.033
2019-08-01,Raw,2019,8,31,213,18109,0,0,0.105
2019-08-02,Finished,2019,8,31,214,18110,0,0,0.017
2019-08-02,Raw,2019,8,31,214,18110,0,0,0.101
2019-08-03,Finished,2019,8,31,215,18111,0,0,0.033
2019-08-03,Raw,2019,8,31,215,18111,0,0,0.107
2019-08-04,Finished,2019,8,31,216,18112,0,0,0.018
2019-08-04,Raw,2019,8,31,216,18112,0,0,0.101
2019-08-05,Finished,2019,8,32,217,18113,0,0,0.026
2019-08-05,Raw,2019,8,32,217,18113,0,0,0.103
2019-08-06,Finished,2019,8,32,218,18114,0,0,0.023
2019-08-06,Raw,2019,8,32,218,18114,0,0,0.104
2019-08-08,Finished,2019,8,32,220,18116,0,0,0.028
2019-08-08,Raw,2019,8,32,220,18116,0,0,0.101
2019-08-09,Finished,2019,8,32,221,18117,0,0,0.029
2019-08-09,Raw,2019,8,32,221,18117,0,0,0.105
2019-08-10,Finished,2019,8,32,222,18118,0,0,0.03
2019-08-10,Raw,2019,8,32,222,18118,0,0,0.125
2019-08-11,Finished,2019,8,32,223,18119,0,0,0.019
2019-08-11,Raw,2019,8,32,223,18119,0,0,0.096
2019-08-12,Finished,2019,8,33,224,18120,0,0,0.018
2019-08-12,Raw,2019,8,33,224,18120,0,0,0.096
2019-08-13,Finished,2019,8,33,225,18121,0,0,0.027
2019-08-13,Raw,2019,8,33,225,18121,0,0,0.107
2019-08-14,Finished,2019,8,33,226,18122,0,0,0.032
2019-08-14,Raw,2019,8,33,226,18122,0,0,0.099
2019-08-15,Finished,2019,8,33,227,18123,0,0,0.025
2019-08-15,Raw,2019,8,33,227,18123,0,0,0.098
2019-08-16,Finished,2019,8,33,228,18124,0,0,0.036
2019-08-16,Raw,2019,8,33,228,18124,0,0,0.099
2019-08-19,Finished,2019,8,34,231,18127,0,0,0.028
2019-08-19,Raw,2019,8,34,231,18127,0,0,0.101
2019-08-20,Finished,2019,8,34,232,18128,0,0,0.033
2019-08-20,Raw,2019,8,34,232,18128,0,0,0.103
2019-08-22,Finished,2019,8,34,234,18130,0,0,0.021
2019-08-22,Raw,2019,8,34,234,18130,0,0,0.103
2019-08-23,Finished,2019,8,34,235,18131,0,0,0.028
2019-08-23,Raw,2019,8,34,235,18131,0,0,0.096
2019-08-24,Finished,2019,8,34,236,18132,0,0,0.029
2019-08-24,Raw,2019,8,34,236,18132,0,0,0.093
2019-08-25,Finished,2019,8,34,237,18133,0,0,0.028
2019-08-25,Raw,2019,8,34,237,18133,0,0,0.096
2019-08-26,Finished,2019,8,35,238,18134,0,0,0.026
2019-08-26,Raw,2019,8,35,238,18134,0,0,0.093
2019-08-27,Finished,2019,8,35,239,18135,0,0,0.03
2019-08-27,Raw,2019,8,35,239,18135,0,0,0.092
2019-08-28,Finished,2019,8,35,240,18136,0,0,0.027
2019-08-28,Raw,2019,8,35,240,18136,0,0,0.092
2019-08-29,Finished,2019,8,35,241,18137,0,0,0.03
2019-08-29,Raw,2019,8,35,241,18137,0,0,0.092
2019-08-30,Finished,2019,8,35,242,18138,0,0,0.025
2019-08-30,Raw,2019,8,35,242,18138,0,0,0.09
2019-08-31,Finished,2019,8,35,243,18139,0,0,0.026
2019-08-31,Raw,2019,8,35,243,18139,0,0,0.088
2019-09-01,Finished,2019,9,35,244,18140,0,0,0.028
2019-09-01,Raw,2019,9,35,244,18140,0,0,0.092
2019-09-03,Finished,2019,9,36,246,18142,0,0,0.026
2019-09-03,Raw,2019,9,36,246,18142,0,0,0.093
2019-09-04,Finished,2019,9,36,247,18143,0,0,0.013
2019-09-04,Raw,2019,9,36,247,18143,0,0,0.074
2019-09-05,Finished,2019,9,36,248,18144,0,0,0.029
2019-09-05,Raw,2019,9,36,248,18144,0,0,0.09
2019-09-06,Finished,2019,9,36,249,18145,0,0,0.026
2019-09-06,Raw,2019,9,36,249,18145,0,0,0.094
2019-09-08,Finished,2019,9,36,251,18147,0,0,0.028
2019-09-08,Raw,2019,9,36,251,18147,0,0,0.093
2019-09-09,Finished,2019,9,37,252,18148,0,0,0.031
2019-09-09,Raw,2019,9,37,252,18148,0,0,0.097
2019-09-10,Finished,2019,9,37,253,18149,0,0,0.025
2019-09-10,Raw,2019,9,37,253,18149,0,0,0.101
2019-09-11,Finished,2019,9,37,254,18150,0,0,0.028
2019-09-11,Raw,2019,9,37,254,18150,0,0,0.088
2019-09-12,Finished,2019,9,37,255,18151,0,0,0.031
2019-09-12,Raw,2019,9,37,255,18151,0,0,0.088
2019-09-14,Finished,2019,9,37,257,18153,0,0,0.028
2019-09-14,Raw,2019,9,37,257,18153,0,0,0.101
2019-09-15,Finished,2019,9,37,258,18154,0,0,0.025
2019-09-15,Raw,2019,9,37,258,18154,0,0,0.096
2019-09-16,Finished,2019,9,38,259,18155,0,0,0.022
2019-09-16,Raw,2019,9,38,259,18155,0,0,0.095
2019-09-17,Finished,2019,9,38,260,18156,0,0,0.026
2019-09-17,Raw,2019,9,38,260,18156,0,0,0.096
2019-09-18,Finished,2019,9,38,261,18157,0,0,0.034
2019-09-18,Raw,2019,9,38,261,18157,0,0,0.103
2019-09-19,Finished,2019,9,38,262,18158,0,0,0.024
2019-09-19,Raw,2019,9,38,262,18158,0,0,0.096
2019-09-20,Finished,2019,9,38,263,18159,0,0,0.039
2019-09-20,Raw,2019,9,38,263,18159,0,0,0.1
2019-09-21,Finished,2019,9,38,264,18160,0,0,0.028
2019-09-21,Raw,2019,9,38,264,18160,0,0,0.097
2019-09-22,Finished,2019,9,38,265,18161,0,0,0.029
2019-09-22,Raw,2019,9,38,265,18161,0,0,0.097
2019-09-23,Finished,2019,9,39,266,18162,0,0,0.027
2019-09-23,Raw,2019,9,39,266,18162,0,0,0.099
2019-09-24,Finished,2019,9,39,267,18163,0,0,0.033
2019-09-24,Raw,2019,9,39,267,18163,0,0,0.101
2019-09-26,Finished,2019,9,39,269,18165,0,0,0.029
2019-09-26,Raw,2019,9,39,269,18165,0,0,0.098
2019-09-27,Finished,2019,9,39,270,18166,0,0,0.032
2019-09-27,Raw,2019,9,39,270,18166,0,0,0.1
2019-09-28,Finished,2019,9,39,271,18167,0,0,0.027
2019-09-28,Raw,2019,9,39,271,18167,0,0,0.101
